type,start_lineno,end_lineno,filepath
If,89,90,apps/cinder/cinder/image/accelerator.py
For,64,68,apps/cinder/cinder/image/accelerator.py
If,67,68,apps/cinder/cinder/image/accelerator.py
While,32,36,apps/cinder/cinder/image/format_inspector.py
With,921,937,apps/cinder/cinder/image/format_inspector.py
If,34,35,apps/cinder/cinder/image/format_inspector.py
If,74,81,apps/cinder/cinder/image/format_inspector.py
If,116,119,apps/cinder/cinder/image/format_inspector.py
For,123,127,apps/cinder/cinder/image/format_inspector.py
If,146,147,apps/cinder/cinder/image/format_inspector.py
If,165,167,apps/cinder/cinder/image/format_inspector.py
With,223,228,apps/cinder/cinder/image/format_inspector.py
If,229,230,apps/cinder/cinder/image/format_inspector.py
If,284,285,apps/cinder/cinder/image/format_inspector.py
If,286,287,apps/cinder/cinder/image/format_inspector.py
If,293,294,apps/cinder/cinder/image/format_inspector.py
If,300,301,apps/cinder/cinder/image/format_inspector.py
If,302,303,apps/cinder/cinder/image/format_inspector.py
If,312,313,apps/cinder/cinder/image/format_inspector.py
If,314,315,apps/cinder/cinder/image/format_inspector.py
For,324,342,apps/cinder/cinder/image/format_inspector.py
If,348,349,apps/cinder/cinder/image/format_inspector.py
If,350,351,apps/cinder/cinder/image/format_inspector.py
If,381,382,apps/cinder/cinder/image/format_inspector.py
If,416,417,apps/cinder/cinder/image/format_inspector.py
If,419,420,apps/cinder/cinder/image/format_inspector.py
If,514,521,apps/cinder/cinder/image/format_inspector.py
If,541,543,apps/cinder/cinder/image/format_inspector.py
If,545,546,apps/cinder/cinder/image/format_inspector.py
For,553,573,apps/cinder/cinder/image/format_inspector.py
If,580,582,apps/cinder/cinder/image/format_inspector.py
If,586,588,apps/cinder/cinder/image/format_inspector.py
If,591,596,apps/cinder/cinder/image/format_inspector.py
If,598,600,apps/cinder/cinder/image/format_inspector.py
For,602,619,apps/cinder/cinder/image/format_inspector.py
If,628,629,apps/cinder/cinder/image/format_inspector.py
If,685,686,apps/cinder/cinder/image/format_inspector.py
If,692,693,apps/cinder/cinder/image/format_inspector.py
If,695,696,apps/cinder/cinder/image/format_inspector.py
If,698,701,apps/cinder/cinder/image/format_inspector.py
If,709,710,apps/cinder/cinder/image/format_inspector.py
If,712,714,apps/cinder/cinder/image/format_inspector.py
If,722,724,apps/cinder/cinder/image/format_inspector.py
If,727,729,apps/cinder/cinder/image/format_inspector.py
If,736,739,apps/cinder/cinder/image/format_inspector.py
If,740,742,apps/cinder/cinder/image/format_inspector.py
If,751,753,apps/cinder/cinder/image/format_inspector.py
Try,755,762,apps/cinder/cinder/image/format_inspector.py
For,771,788,apps/cinder/cinder/image/format_inspector.py
For,791,795,apps/cinder/cinder/image/format_inspector.py
If,797,799,apps/cinder/cinder/image/format_inspector.py
If,827,828,apps/cinder/cinder/image/format_inspector.py
If,835,836,apps/cinder/cinder/image/format_inspector.py
If,837,838,apps/cinder/cinder/image/format_inspector.py
If,863,871,apps/cinder/cinder/image/format_inspector.py
Try,874,877,apps/cinder/cinder/image/format_inspector.py
If,887,888,apps/cinder/cinder/image/format_inspector.py
For,922,937,apps/cinder/cinder/image/format_inspector.py
If,76,79,apps/cinder/cinder/image/format_inspector.py
If,124,125,apps/cinder/cinder/image/format_inspector.py
If,126,127,apps/cinder/cinder/image/format_inspector.py
For,224,228,apps/cinder/cinder/image/format_inspector.py
If,325,336,apps/cinder/cinder/image/format_inspector.py
If,338,342,apps/cinder/cinder/image/format_inspector.py
If,516,517,apps/cinder/cinder/image/format_inspector.py
If,518,521,apps/cinder/cinder/image/format_inspector.py
If,561,573,apps/cinder/cinder/image/format_inspector.py
If,605,619,apps/cinder/cinder/image/format_inspector.py
If,772,788,apps/cinder/cinder/image/format_inspector.py
If,792,795,apps/cinder/cinder/image/format_inspector.py
Try,864,871,apps/cinder/cinder/image/format_inspector.py
For,923,933,apps/cinder/cinder/image/format_inspector.py
If,934,937,apps/cinder/cinder/image/format_inspector.py
If,226,228,apps/cinder/cinder/image/format_inspector.py
If,329,336,apps/cinder/cinder/image/format_inspector.py
If,520,521,apps/cinder/cinder/image/format_inspector.py
If,775,788,apps/cinder/cinder/image/format_inspector.py
Try,924,929,apps/cinder/cinder/image/format_inspector.py
If,930,933,apps/cinder/cinder/image/format_inspector.py
If,778,788,apps/cinder/cinder/image/format_inspector.py
If,782,788,apps/cinder/cinder/image/format_inspector.py
If,61,62,apps/cinder/cinder/image/cache.py
If,63,64,apps/cinder/cinder/image/cache.py
If,83,92,apps/cinder/cinder/image/cache.py
If,94,99,apps/cinder/cinder/image/cache.py
If,122,125,apps/cinder/cinder/image/cache.py
If,150,151,apps/cinder/cinder/image/cache.py
If,156,158,apps/cinder/cinder/image/cache.py
For,168,169,apps/cinder/cinder/image/cache.py
While,184,199,apps/cinder/cinder/image/cache.py
If,205,210,apps/cinder/cinder/image/cache.py
If,87,92,apps/cinder/cinder/image/cache.py
If,206,210,apps/cinder/cinder/image/cache.py
Try,29,33,apps/cinder/cinder/image/accelerators/gzip.py
Try,45,55,apps/cinder/cinder/image/accelerators/gzip.py
Try,56,67,apps/cinder/cinder/image/accelerators/gzip.py
Try,76,87,apps/cinder/cinder/image/accelerators/gzip.py
Try,88,98,apps/cinder/cinder/image/accelerators/gzip.py
Try,30,34,apps/cinder/cinder/image/accelerators/qat.py
Try,46,56,apps/cinder/cinder/image/accelerators/qat.py
Try,57,68,apps/cinder/cinder/image/accelerators/qat.py
Try,77,88,apps/cinder/cinder/image/accelerators/qat.py
Try,89,99,apps/cinder/cinder/image/accelerators/qat.py
For,44,46,apps/cinder/cinder/scheduler/base_filter.py
For,105,127,apps/cinder/cinder/scheduler/base_filter.py
If,128,130,apps/cinder/cinder/scheduler/base_filter.py
If,45,46,apps/cinder/cinder/scheduler/base_filter.py
If,110,127,apps/cinder/cinder/scheduler/base_filter.py
If,112,116,apps/cinder/cinder/scheduler/base_filter.py
If,101,102,apps/cinder/cinder/scheduler/manager.py
For,117,120,apps/cinder/cinder/scheduler/manager.py
If,144,149,apps/cinder/cinder/scheduler/manager.py
If,162,167,apps/cinder/cinder/scheduler/manager.py
While,178,179,apps/cinder/cinder/scheduler/manager.py
Try,186,205,apps/cinder/cinder/scheduler/manager.py
Try,214,226,apps/cinder/cinder/scheduler/manager.py
With,228,229,apps/cinder/cinder/scheduler/manager.py
Try,242,254,apps/cinder/cinder/scheduler/manager.py
If,262,265,apps/cinder/cinder/scheduler/manager.py
Try,270,278,apps/cinder/cinder/scheduler/manager.py
Try,301,313,apps/cinder/cinder/scheduler/manager.py
If,346,350,apps/cinder/cinder/scheduler/manager.py
If,354,355,apps/cinder/cinder/scheduler/manager.py
Try,357,374,apps/cinder/cinder/scheduler/manager.py
Try,388,406,apps/cinder/cinder/scheduler/manager.py
Try,415,429,apps/cinder/cinder/scheduler/manager.py
Try,443,453,apps/cinder/cinder/scheduler/manager.py
If,466,467,apps/cinder/cinder/scheduler/manager.py
Try,470,487,apps/cinder/cinder/scheduler/manager.py
If,492,494,apps/cinder/cinder/scheduler/manager.py
If,502,503,apps/cinder/cinder/scheduler/manager.py
If,505,506,apps/cinder/cinder/scheduler/manager.py
If,522,524,apps/cinder/cinder/scheduler/manager.py
If,555,574,apps/cinder/cinder/scheduler/manager.py
If,587,588,apps/cinder/cinder/scheduler/manager.py
For,608,632,apps/cinder/cinder/scheduler/manager.py
Try,641,661,apps/cinder/cinder/scheduler/manager.py
If,82,83,apps/cinder/cinder/scheduler/manager.py
If,84,86,apps/cinder/cinder/scheduler/manager.py
If,118,119,apps/cinder/cinder/scheduler/manager.py
If,147,149,apps/cinder/cinder/scheduler/manager.py
If,165,167,apps/cinder/cinder/scheduler/manager.py
If,290,296,apps/cinder/cinder/scheduler/manager.py
If,335,336,apps/cinder/cinder/scheduler/manager.py
If,563,574,apps/cinder/cinder/scheduler/manager.py
If,619,632,apps/cinder/cinder/scheduler/manager.py
If,644,647,apps/cinder/cinder/scheduler/manager.py
For,85,86,apps/cinder/cinder/scheduler/manager.py
With,200,205,apps/cinder/cinder/scheduler/manager.py
With,308,309,apps/cinder/cinder/scheduler/manager.py
With,366,368,apps/cinder/cinder/scheduler/manager.py
With,402,403,apps/cinder/cinder/scheduler/manager.py
If,567,569,apps/cinder/cinder/scheduler/manager.py
If,43,44,apps/cinder/cinder/scheduler/base_weight.py
If,46,47,apps/cinder/cinder/scheduler/base_weight.py
If,49,50,apps/cinder/cinder/scheduler/base_weight.py
If,55,56,apps/cinder/cinder/scheduler/base_weight.py
For,108,123,apps/cinder/cinder/scheduler/base_weight.py
If,137,138,apps/cinder/cinder/scheduler/base_weight.py
For,141,158,apps/cinder/cinder/scheduler/base_weight.py
If,113,114,apps/cinder/cinder/scheduler/base_weight.py
If,115,116,apps/cinder/cinder/scheduler/base_weight.py
If,118,121,apps/cinder/cinder/scheduler/base_weight.py
For,150,152,apps/cinder/cinder/scheduler/base_weight.py
If,120,121,apps/cinder/cinder/scheduler/base_weight.py
If,82,84,apps/cinder/cinder/scheduler/filter_scheduler.py
If,100,102,apps/cinder/cinder/scheduler/filter_scheduler.py
For,133,138,apps/cinder/cinder/scheduler/filter_scheduler.py
For,143,147,apps/cinder/cinder/scheduler/filter_scheduler.py
If,167,171,apps/cinder/cinder/scheduler/filter_scheduler.py
For,173,176,apps/cinder/cinder/scheduler/filter_scheduler.py
If,178,193,apps/cinder/cinder/scheduler/filter_scheduler.py
If,195,200,apps/cinder/cinder/scheduler/filter_scheduler.py
If,227,228,apps/cinder/cinder/scheduler/filter_scheduler.py
For,230,233,apps/cinder/cinder/scheduler/filter_scheduler.py
If,237,240,apps/cinder/cinder/scheduler/filter_scheduler.py
If,246,247,apps/cinder/cinder/scheduler/filter_scheduler.py
If,251,252,apps/cinder/cinder/scheduler/filter_scheduler.py
If,271,273,apps/cinder/cinder/scheduler/filter_scheduler.py
If,276,283,apps/cinder/cinder/scheduler/filter_scheduler.py
If,290,295,apps/cinder/cinder/scheduler/filter_scheduler.py
If,315,316,apps/cinder/cinder/scheduler/filter_scheduler.py
If,321,322,apps/cinder/cinder/scheduler/filter_scheduler.py
If,339,342,apps/cinder/cinder/scheduler/filter_scheduler.py
If,354,355,apps/cinder/cinder/scheduler/filter_scheduler.py
For,382,452,apps/cinder/cinder/scheduler/filter_scheduler.py
For,463,469,apps/cinder/cinder/scheduler/filter_scheduler.py
If,470,471,apps/cinder/cinder/scheduler/filter_scheduler.py
If,498,499,apps/cinder/cinder/scheduler/filter_scheduler.py
If,518,519,apps/cinder/cinder/scheduler/filter_scheduler.py
If,525,526,apps/cinder/cinder/scheduler/filter_scheduler.py
If,534,535,apps/cinder/cinder/scheduler/filter_scheduler.py
If,549,560,apps/cinder/cinder/scheduler/filter_scheduler.py
If,561,566,apps/cinder/cinder/scheduler/filter_scheduler.py
If,584,585,apps/cinder/cinder/scheduler/filter_scheduler.py
If,135,136,apps/cinder/cinder/scheduler/filter_scheduler.py
If,137,138,apps/cinder/cinder/scheduler/filter_scheduler.py
If,145,147,apps/cinder/cinder/scheduler/filter_scheduler.py
If,175,176,apps/cinder/cinder/scheduler/filter_scheduler.py
For,187,193,apps/cinder/cinder/scheduler/filter_scheduler.py
If,232,233,apps/cinder/cinder/scheduler/filter_scheduler.py
If,396,399,apps/cinder/cinder/scheduler/filter_scheduler.py
If,425,426,apps/cinder/cinder/scheduler/filter_scheduler.py
If,432,433,apps/cinder/cinder/scheduler/filter_scheduler.py
If,442,443,apps/cinder/cinder/scheduler/filter_scheduler.py
If,444,450,apps/cinder/cinder/scheduler/filter_scheduler.py
For,464,469,apps/cinder/cinder/scheduler/filter_scheduler.py
For,554,560,apps/cinder/cinder/scheduler/filter_scheduler.py
If,192,193,apps/cinder/cinder/scheduler/filter_scheduler.py
If,398,399,apps/cinder/cinder/scheduler/filter_scheduler.py
If,449,450,apps/cinder/cinder/scheduler/filter_scheduler.py
If,467,469,apps/cinder/cinder/scheduler/filter_scheduler.py
If,559,560,apps/cinder/cinder/scheduler/filter_scheduler.py
IfExp,556,557,apps/cinder/cinder/scheduler/filter_scheduler.py
Try,64,70,apps/cinder/cinder/scheduler/scheduler_options.py
Try,74,78,apps/cinder/cinder/scheduler/scheduler_options.py
If,86,87,apps/cinder/cinder/scheduler/scheduler_options.py
If,88,89,apps/cinder/cinder/scheduler/scheduler_options.py
If,90,93,apps/cinder/cinder/scheduler/scheduler_options.py
If,96,99,apps/cinder/cinder/scheduler/scheduler_options.py
If,100,101,apps/cinder/cinder/scheduler/scheduler_options.py
If,92,93,apps/cinder/cinder/scheduler/scheduler_options.py
If,50,51,apps/cinder/cinder/scheduler/driver.py
If,76,79,apps/cinder/cinder/scheduler/host_manager.py
If,157,158,apps/cinder/cinder/scheduler/host_manager.py
If,160,161,apps/cinder/cinder/scheduler/host_manager.py
If,218,226,apps/cinder/cinder/scheduler/host_manager.py
If,230,231,apps/cinder/cinder/scheduler/host_manager.py
If,235,281,apps/cinder/cinder/scheduler/host_manager.py
For,285,289,apps/cinder/cinder/scheduler/host_manager.py
If,293,294,apps/cinder/cinder/scheduler/host_manager.py
If,297,301,apps/cinder/cinder/scheduler/host_manager.py
If,304,305,apps/cinder/cinder/scheduler/host_manager.py
If,307,308,apps/cinder/cinder/scheduler/host_manager.py
If,310,311,apps/cinder/cinder/scheduler/host_manager.py
If,314,316,apps/cinder/cinder/scheduler/host_manager.py
If,318,321,apps/cinder/cinder/scheduler/host_manager.py
If,331,332,apps/cinder/cinder/scheduler/host_manager.py
If,342,349,apps/cinder/cinder/scheduler/host_manager.py
If,350,351,apps/cinder/cinder/scheduler/host_manager.py
If,384,385,apps/cinder/cinder/scheduler/host_manager.py
If,386,387,apps/cinder/cinder/scheduler/host_manager.py
If,388,389,apps/cinder/cinder/scheduler/host_manager.py
If,390,391,apps/cinder/cinder/scheduler/host_manager.py
If,415,446,apps/cinder/cinder/scheduler/host_manager.py
If,497,498,apps/cinder/cinder/scheduler/host_manager.py
For,501,509,apps/cinder/cinder/scheduler/host_manager.py
If,510,512,apps/cinder/cinder/scheduler/host_manager.py
If,524,525,apps/cinder/cinder/scheduler/host_manager.py
If,526,527,apps/cinder/cinder/scheduler/host_manager.py
For,531,539,apps/cinder/cinder/scheduler/host_manager.py
If,540,542,apps/cinder/cinder/scheduler/host_manager.py
If,548,551,apps/cinder/cinder/scheduler/host_manager.py
If,574,578,apps/cinder/cinder/scheduler/host_manager.py
If,594,600,apps/cinder/cinder/scheduler/host_manager.py
If,607,609,apps/cinder/cinder/scheduler/host_manager.py
If,617,621,apps/cinder/cinder/scheduler/host_manager.py
If,634,635,apps/cinder/cinder/scheduler/host_manager.py
If,640,641,apps/cinder/cinder/scheduler/host_manager.py
If,648,657,apps/cinder/cinder/scheduler/host_manager.py
If,659,665,apps/cinder/cinder/scheduler/host_manager.py
For,691,725,apps/cinder/cinder/scheduler/host_manager.py
For,731,738,apps/cinder/cinder/scheduler/host_manager.py
For,743,748,apps/cinder/cinder/scheduler/host_manager.py
For,767,772,apps/cinder/cinder/scheduler/host_manager.py
If,806,808,apps/cinder/cinder/scheduler/host_manager.py
For,810,833,apps/cinder/cinder/scheduler/host_manager.py
If,836,842,apps/cinder/cinder/scheduler/host_manager.py
If,865,887,apps/cinder/cinder/scheduler/host_manager.py
If,897,898,apps/cinder/cinder/scheduler/host_manager.py
If,932,933,apps/cinder/cinder/scheduler/host_manager.py
If,935,942,apps/cinder/cinder/scheduler/host_manager.py
If,945,946,apps/cinder/cinder/scheduler/host_manager.py
For,952,953,apps/cinder/cinder/scheduler/host_manager.py
For,955,956,apps/cinder/cinder/scheduler/host_manager.py
For,958,965,apps/cinder/cinder/scheduler/host_manager.py
If,972,975,apps/cinder/cinder/scheduler/host_manager.py
If,980,981,apps/cinder/cinder/scheduler/host_manager.py
If,983,984,apps/cinder/cinder/scheduler/host_manager.py
If,995,1000,apps/cinder/cinder/scheduler/host_manager.py
If,1007,1010,apps/cinder/cinder/scheduler/host_manager.py
If,1029,1032,apps/cinder/cinder/scheduler/host_manager.py
If,1033,1034,apps/cinder/cinder/scheduler/host_manager.py
For,1054,1057,apps/cinder/cinder/scheduler/host_manager.py
For,1075,1078,apps/cinder/cinder/scheduler/host_manager.py
If,219,220,apps/cinder/cinder/scheduler/host_manager.py
For,238,251,apps/cinder/cinder/scheduler/host_manager.py
If,252,281,apps/cinder/cinder/scheduler/host_manager.py
If,345,349,apps/cinder/cinder/scheduler/host_manager.py
IfExp,358,358,apps/cinder/cinder/scheduler/host_manager.py
If,416,417,apps/cinder/cinder/scheduler/host_manager.py
For,503,507,apps/cinder/cinder/scheduler/host_manager.py
If,508,509,apps/cinder/cinder/scheduler/host_manager.py
For,533,537,apps/cinder/cinder/scheduler/host_manager.py
If,538,539,apps/cinder/cinder/scheduler/host_manager.py
IfExp,625,626,apps/cinder/cinder/scheduler/host_manager.py
If,651,657,apps/cinder/cinder/scheduler/host_manager.py
If,693,695,apps/cinder/cinder/scheduler/host_manager.py
If,700,702,apps/cinder/cinder/scheduler/host_manager.py
If,708,710,apps/cinder/cinder/scheduler/host_manager.py
If,714,720,apps/cinder/cinder/scheduler/host_manager.py
If,735,737,apps/cinder/cinder/scheduler/host_manager.py
For,744,748,apps/cinder/cinder/scheduler/host_manager.py
For,768,772,apps/cinder/cinder/scheduler/host_manager.py
For,811,833,apps/cinder/cinder/scheduler/host_manager.py
For,876,886,apps/cinder/cinder/scheduler/host_manager.py
If,937,939,apps/cinder/cinder/scheduler/host_manager.py
If,959,965,apps/cinder/cinder/scheduler/host_manager.py
For,973,975,apps/cinder/cinder/scheduler/host_manager.py
If,997,1000,apps/cinder/cinder/scheduler/host_manager.py
IfExp,1024,1024,apps/cinder/cinder/scheduler/host_manager.py
If,1031,1032,apps/cinder/cinder/scheduler/host_manager.py
If,1045,1046,apps/cinder/cinder/scheduler/host_manager.py
If,1048,1051,apps/cinder/cinder/scheduler/host_manager.py
If,1055,1057,apps/cinder/cinder/scheduler/host_manager.py
If,1076,1078,apps/cinder/cinder/scheduler/host_manager.py
If,242,248,apps/cinder/cinder/scheduler/host_manager.py
If,258,260,apps/cinder/cinder/scheduler/host_manager.py
If,262,278,apps/cinder/cinder/scheduler/host_manager.py
If,504,507,apps/cinder/cinder/scheduler/host_manager.py
If,534,537,apps/cinder/cinder/scheduler/host_manager.py
If,654,657,apps/cinder/cinder/scheduler/host_manager.py
If,746,748,apps/cinder/cinder/scheduler/host_manager.py
If,820,821,apps/cinder/cinder/scheduler/host_manager.py
If,823,830,apps/cinder/cinder/scheduler/host_manager.py
If,832,833,apps/cinder/cinder/scheduler/host_manager.py
If,878,883,apps/cinder/cinder/scheduler/host_manager.py
If,885,886,apps/cinder/cinder/scheduler/host_manager.py
For,960,963,apps/cinder/cinder/scheduler/host_manager.py
IfExp,1047,1047,apps/cinder/cinder/scheduler/host_manager.py
If,1049,1050,apps/cinder/cinder/scheduler/host_manager.py
If,1056,1057,apps/cinder/cinder/scheduler/host_manager.py
Try,270,278,apps/cinder/cinder/scheduler/host_manager.py
For,825,830,apps/cinder/cinder/scheduler/host_manager.py
If,961,963,apps/cinder/cinder/scheduler/host_manager.py
If,828,830,apps/cinder/cinder/scheduler/host_manager.py
If,108,109,apps/cinder/cinder/scheduler/rpcapi.py
If,137,145,apps/cinder/cinder/scheduler/rpcapi.py
If,214,219,apps/cinder/cinder/scheduler/rpcapi.py
If,229,235,apps/cinder/cinder/scheduler/rpcapi.py
While,29,35,apps/cinder/cinder/scheduler/evaluator/evaluator.py
If,287,288,apps/cinder/cinder/scheduler/evaluator/evaluator.py
If,296,297,apps/cinder/cinder/scheduler/evaluator/evaluator.py
